mfcc_0_mean,mfcc_0_std,mfcc_0_min,mfcc_0_max,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,delta_mfcc_0_mean,delta_mfcc_0_std,delta_mfcc_0_min,delta_mfcc_0_max,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_1_min,delta_mfcc_1_max,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_2_min,delta_mfcc_2_max,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_3_min,delta_mfcc_3_max,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_4_min,delta_mfcc_4_max,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_5_min,delta_mfcc_5_max,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_6_min,delta_mfcc_6_max,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_7_min,delta_mfcc_7_max,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_8_min,delta_mfcc_8_max,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_9_min,delta_mfcc_9_max,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_10_min,delta_mfcc_10_max,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_11_min,delta_mfcc_11_max,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_12_min,delta_mfcc_12_max,delta_mfcc_13_mean,delta_mfcc_13_std,delta_mfcc_13_min,delta_mfcc_13_max,delta_mfcc_14_mean,delta_mfcc_14_std,delta_mfcc_14_min,delta_mfcc_14_max,delta_mfcc_15_mean,delta_mfcc_15_std,delta_mfcc_15_min,delta_mfcc_15_max,delta_mfcc_16_mean,delta_mfcc_16_std,delta_mfcc_16_min,delta_mfcc_16_max,delta_mfcc_17_mean,delta_mfcc_17_std,delta_mfcc_17_min,delta_mfcc_17_max,delta_mfcc_18_mean,delta_mfcc_18_std,delta_mfcc_18_min,delta_mfcc_18_max,delta_mfcc_19_mean,delta_mfcc_19_std,delta_mfcc_19_min,delta_mfcc_19_max,f0_mean,f0_std,f0_min,f0_max,centroid_mean,centroid_std,rolloff_mean,rolloff_std,speaker
-280.65515,120.91006,16.894686,31.45157,3.4087512,3.6159787,-26.814732,-11.963297,-9.079505,-10.526487,-3.362874,-4.842878,-4.05163,1.5003843,-3.1377456,2.0163133,-2.579953,-1.8876514,-4.822941,1.0948552,68.45335,64.152626,24.883108,23.893932,19.684252,17.634531,13.38532,12.722455,11.6664505,9.194558,9.654838,8.608117,8.046412,7.8052387,7.2642612,6.3759837,7.7310095,5.9200196,6.7700605,5.5949416,-467.7211,-72.432755,-63.01168,-33.64215,-54.614807,-52.125336,-60.490322,-49.50088,-33.981937,-31.89674,-27.472439,-27.552074,-25.549496,-18.467302,-21.90163,-13.491259,-24.326656,-16.727758,-24.23241,-15.758829,-106.39158,212.15297,78.21234,95.08149,52.779327,49.549706,8.450702,17.806335,22.861662,9.684021,31.953955,16.47179,20.02958,24.189331,14.663525,21.817467,18.486198,15.817917,13.613771,24.528074,0.23809017,0.12518345,-0.08139454,0.060413998,0.016712392,-0.061933,-0.050139736,-0.006913448,0.0014242318,-0.013078502,-0.024727296,-0.049022,-0.006616975,0.028548898,-0.001220785,-0.02553576,0.017048286,0.026369879,-0.004946241,-0.021082304,12.387193,13.461314,5.3761277,4.3735104,3.9894698,3.7053573,2.6414053,2.368171,2.257775,1.8210646,1.8535855,1.6140661,1.3755279,1.5209891,1.2663642,1.1139396,1.4861164,1.0904741,1.3642546,1.021639,-28.639996,-37.361115,-15.558778,-10.407936,-9.930187,-7.716155,-7.1205053,-6.3419256,-6.0827584,-5.433105,-4.9372616,-4.1485476,-4.2288337,-3.6310394,-3.810587,-2.4833827,-4.121299,-3.5623684,-3.3380876,-2.7399864,32.95333,38.218437,17.210817,11.36472,11.57824,9.498109,6.8016796,7.1856747,6.431255,4.277327,8.101647,4.26966,3.946337,4.8791738,3.214181,3.590932,4.7073426,3.0513027,5.103666,3.4352508,104.37828025418594,18.85713984585032,65.40639132514966,157.37105256787842,1756.2729006404325,1350.1634834703125,3075.5509307932134,2259.405173595026,mz
-338.9499,121.28424,5.5059757,26.656597,12.148399,8.789989,-20.869118,-7.734729,-11.53094,-1.115586,-4.5512886,-5.111546,-4.5696597,3.5228171,-4.8820853,3.749764,-7.621654,-0.97629607,-5.08173,1.5734237,74.65744,51.523575,25.04818,24.322042,19.924675,14.610184,14.026692,14.790301,11.40474,8.648869,11.168514,9.4222,10.117779,9.045418,8.685557,8.639934,7.6874437,7.2364154,7.0798116,5.5637155,-514.7758,-60.517525,-49.97451,-46.498512,-46.162262,-32.872135,-52.76732,-47.37474,-42.359604,-22.164398,-32.347046,-29.60077,-28.114841,-26.926474,-31.982609,-20.865967,-35.934837,-20.222023,-25.684673,-18.87545,-158.47816,199.60812,91.929794,90.54837,55.869476,51.688705,13.032993,28.987976,17.30864,22.763332,23.71933,14.188034,23.699726,56.826622,17.41116,41.493378,10.50616,23.27835,14.372887,16.966671,0.36460724,-0.054536805,-0.17950195,-0.09876184,0.014760223,0.051763285,-0.112135105,-0.061497115,-0.023596315,0.039915368,0.113774754,0.015989935,0.0613894,-0.035602115,-0.04185745,0.011585493,-0.030577961,-0.041335862,-0.02106335,0.01177711,15.34804,9.850419,5.075878,4.232375,3.7558718,2.7379396,2.5612903,2.510625,2.1516237,1.6842059,2.145319,1.741923,1.7486631,1.5991483,1.6386229,1.5857099,1.4943818,1.3066616,1.256803,1.0195699,-40.877773,-27.699837,-17.059513,-11.326728,-9.063414,-7.4451637,-7.878296,-7.192125,-5.474947,-4.328905,-4.9078,-4.366139,-6.0516353,-6.1431565,-4.265518,-6.353598,-4.1698914,-3.442256,-3.2714074,-2.5197005,34.89385,29.443043,15.621783,11.823731,14.4151,7.776196,6.6545725,6.4352307,5.0730395,4.8947573,5.649313,4.773981,4.1896133,7.1028266,4.1275764,5.348598,4.7691875,3.3430936,3.1960964,2.6471543,93.34268384190612,11.529181781689612,65.40639132514966,130.8127826502993,1811.9995210449413,1141.9195744893352,3440.1914946164443,2078.737700888663,mz
-270.21082,130.0996,12.352013,19.157265,14.043276,-4.504351,-15.770054,-12.672697,-15.405693,-12.931627,-5.6973157,-3.1806018,-10.61116,7.012639,-1.414707,0.5670814,-5.1155148,-3.7931511,-5.6540008,5.4757648,83.41722,61.267017,24.504177,21.765059,21.782513,16.375383,14.099659,15.063814,13.273,12.057167,11.470022,8.840453,9.348438,9.722991,7.5493703,6.761277,7.776837,7.132775,7.736091,5.94913,-498.05154,-74.77376,-47.248196,-43.206017,-41.552063,-49.99207,-53.042934,-54.289494,-46.714897,-48.23314,-34.635406,-24.788338,-36.825203,-24.300049,-22.207388,-17.203064,-34.140434,-21.542213,-33.11755,-9.903649,-92.0966,217.99408,74.25717,85.110504,70.83738,32.08975,14.471914,24.582993,18.25764,15.992019,30.700237,20.79181,15.828733,29.587898,18.470692,22.569592,16.096573,19.078012,12.737549,27.491337,0.3515744,0.3324246,-0.07010747,0.048887998,0.022419587,-0.05269176,-0.106235,-0.064323,-0.108498044,-0.013617199,0.015820153,-0.042693272,-0.032734636,-0.0028322092,-0.0015755938,-0.030683024,-0.03278241,-0.01752546,-0.06501321,-0.0076653063,16.684292,12.282693,4.987943,4.598816,4.648033,3.261704,2.7242067,2.88042,2.6379824,2.2081933,2.2256086,1.8514243,1.6240788,1.7199187,1.3345252,1.226944,1.561719,1.2415514,1.6538699,1.2294829,-41.521282,-41.945644,-13.066396,-14.625299,-14.203975,-8.800569,-7.8854184,-7.315168,-7.0241675,-4.5998387,-6.952329,-4.356022,-6.3126297,-4.367475,-3.507621,-3.9833243,-4.069393,-3.716415,-4.3471193,-4.205306,52.025234,30.824804,13.444274,15.040385,12.794077,9.339872,6.559918,9.029091,6.5136743,7.893212,7.315923,5.739346,4.228096,5.095919,4.3141575,3.7596738,4.7118855,3.3626616,4.425226,2.9422154,106.68001374816754,15.781824461544364,66.16637698451642,147.682975305829,1694.1519184256174,1341.7067490317563,3082.445552675464,2601.338247433824,mz
-326.54385,111.402695,6.9329057,27.219292,9.652042,4.023905,-23.109138,-8.053465,-12.286011,-2.773959,-2.8424556,-2.8561482,-4.2955074,-0.46482578,-3.624192,8.466802,-6.9362288,-2.395996,-5.59313,1.9596115,69.580574,58.06931,26.066523,19.981302,18.317575,17.508595,13.679183,12.6526165,12.778435,10.27047,9.670014,8.729985,8.046261,7.4187055,7.8276668,8.490373,8.87415,5.7840443,7.6529684,6.277427,-520.2328,-57.5465,-68.223495,-32.314674,-34.01616,-44.808456,-56.96754,-39.651134,-45.528427,-37.417732,-28.01452,-28.112656,-25.39566,-22.883577,-35.583603,-17.070358,-34.839874,-23.28508,-31.99503,-16.916542,-169.47282,199.48752,79.3517,78.11038,58.13129,49.919067,11.489736,22.028488,18.349445,25.081915,21.738014,18.403582,20.107819,17.785784,16.753864,34.517265,17.300106,13.426121,11.99645,21.175602,0.11001399,-0.0072728046,-0.14677446,-0.08127647,-0.024632417,0.027358292,0.021621466,0.09817642,0.027017253,0.02099835,0.042194366,-0.004250658,0.04384472,-0.012875017,-0.020677468,0.029634237,-0.023171764,-0.031305343,0.0026771198,-0.016752524,14.122097,10.668195,5.0483966,3.6891854,3.588226,3.2072384,2.7269754,2.34623,2.4860315,1.7357087,1.8393037,1.7044171,1.3234326,1.400712,1.3359448,1.78535,1.6606811,1.0488645,1.4631845,1.0819802,-34.008587,-32.338116,-13.933183,-10.696977,-10.482117,-8.245255,-7.936544,-6.213468,-5.684948,-4.246575,-4.4989705,-5.0847473,-4.7001085,-3.7740426,-3.8725016,-4.9461627,-4.8832736,-3.0209472,-4.568939,-3.2983572,38.142685,29.213383,13.207638,13.202827,8.82527,8.574936,8.039876,5.86613,6.0216703,5.3098598,5.9612246,5.395314,3.8383882,5.1484613,4.113262,6.000159,5.038176,3.2859185,3.8908696,2.8429039,96.73592020908437,15.43393205244767,67.7129427339704,140.20166900511882,2030.7801565168816,1351.075409940791,3728.391685397332,2232.7462121677618,mz
-267.57217,126.37795,12.397509,25.032972,8.235783,-1.1090134,-15.871823,-10.872219,-11.550442,-11.771325,-0.61063504,-4.712903,-2.6636682,5.1168475,-6.5867395,5.2999578,-1.6372073,-0.4449906,-6.3637424,3.7634096,64.97951,71.78627,27.288675,23.575163,20.343964,16.469147,14.080104,12.50574,13.829297,10.023797,11.492969,8.860493,9.534839,9.064873,8.015213,8.015109,6.3239055,6.6152654,8.872918,5.414223,-481.26834,-68.04428,-57.315254,-32.84989,-36.10683,-47.224083,-60.753654,-41.326866,-44.51346,-36.68226,-31.510197,-37.24095,-23.473827,-26.485332,-31.660784,-15.784634,-24.23248,-16.050428,-38.88672,-10.91625,-107.69399,230.12877,81.980194,88.53754,65.42951,38.80433,23.768948,25.42413,19.737673,13.006152,33.151222,17.738968,28.043447,26.108189,15.559727,29.05567,16.910303,19.8423,19.957924,22.986141,-0.072034895,0.12685384,-0.017448282,-0.021308385,0.041509032,-0.048729386,-0.03865779,0.0061610295,0.0010288077,0.012718016,0.02634487,-0.030123921,-0.0244554,-0.028663985,-0.0010169067,-0.015917279,-0.01901483,-0.013734398,0.013575124,-0.013876935,11.986778,15.938526,4.6693535,5.0961776,3.7093778,3.1174912,2.7086644,2.4566414,2.6676767,2.0233045,2.1196697,1.701895,1.7534549,1.6043612,1.514785,1.4477139,1.2738998,1.1952626,1.806846,0.9623143,-36.24546,-41.514492,-14.58534,-13.395514,-11.791583,-7.416559,-7.1416574,-6.625128,-6.3491526,-4.9115458,-5.8237057,-3.8766046,-5.2971034,-4.731196,-4.4320083,-3.6521654,-3.7863204,-3.9836097,-4.9787574,-2.586433,43.00914,36.44852,11.567277,16.198317,8.365996,9.335107,8.784352,8.102552,7.98472,5.5370946,7.3394036,5.210819,4.9255724,4.625054,4.5403047,3.6853924,3.7540653,3.3047695,5.136107,2.868956,95.28212434682713,13.892900206434668,65.7852866955572,139.3941668115768,1839.0736979034823,1473.4340643946873,3263.704162739269,2657.96145125304,mz
-335.56918,119.27819,3.1775994,25.868084,10.336768,10.533594,-22.50602,-7.7747583,-8.146699,-0.71345514,-1.345535,-3.6578856,-7.151832,1.9485462,-2.4355195,6.812596,-7.0725274,-3.6018245,-6.567798,2.622358,65.61025,55.96191,24.302608,19.017057,19.472347,17.423609,12.191475,11.874381,9.708282,9.862656,10.610012,8.787611,8.477424,7.741971,6.7088695,7.371008,7.0718756,7.121863,7.087641,4.041339,-523.41455,-53.0422,-47.87001,-18.133106,-32.216515,-33.635002,-49.839294,-37.237675,-31.691326,-34.00405,-26.686554,-24.433483,-28.173244,-28.123016,-24.318672,-16.79533,-26.66652,-20.24595,-25.636692,-8.147286,-204.14722,204.82753,80.525375,72.63633,53.797684,54.932316,4.3965664,18.918953,13.235374,18.597366,41.734024,17.866816,12.516981,22.830162,12.536147,21.53054,9.241945,18.324095,12.353469,12.4639435,-1.1205933,0.29602852,-0.2553887,-0.09988371,0.1335351,-0.16719046,0.08532414,-0.0503804,0.011721929,0.042598803,-0.08956979,-0.060556456,0.054991584,0.04559704,0.04899712,-0.0730305,0.04482995,0.010509346,-0.026371537,-0.033991497,12.80214,10.222143,4.574252,3.3103604,3.747413,2.600613,2.3533628,2.2502878,1.9330871,1.8071373,2.1626673,1.71545,1.4458143,1.4877306,1.2233771,1.396957,1.3716837,1.3152092,1.2617882,0.78872705,-27.695024,-27.681849,-15.180263,-7.686295,-9.257981,-6.2618985,-6.3219967,-6.6849732,-4.26176,-4.083354,-6.5480866,-3.94623,-3.67782,-4.126055,-2.8529646,-2.6525748,-4.1997066,-4.2135983,-2.9718335,-1.9637944,43.320374,29.817316,16.439634,6.834835,8.687472,7.4833603,4.7583737,6.805705,4.4308925,4.3208833,6.754705,3.515429,3.8226683,5.360195,3.5324237,4.4204745,3.6768823,3.5713606,2.373044,1.5899287,90.24552029437314,13.231743794476202,66.54967490706109,123.47082531403102,1939.3679621804217,1241.6676771042546,3593.1486430921054,2132.277338459279,mz
-333.70425,113.58445,10.47819,33.40694,10.01308,2.4531124,-19.537016,-4.2589226,-9.46697,-3.8135614,-6.0946336,-1.4926888,-5.474322,0.42410028,-4.501807,4.4465976,-4.587659,-0.97361314,-7.187214,-0.027713714,71.6449,56.5341,23.9443,25.07031,21.965523,17.713274,12.008983,13.275053,9.465637,9.099208,9.993082,8.290544,7.213691,7.127584,8.046229,7.0609584,6.8429637,6.8315754,7.70441,5.5292234,-524.37256,-62.836403,-39.752792,-18.785164,-40.16548,-43.469696,-52.58283,-41.096573,-36.814873,-27.813076,-31.188702,-22.110542,-33.318695,-21.311825,-27.31325,-16.212748,-32.93898,-16.056856,-28.19062,-14.89759,-193.4297,209.65059,70.04704,97.71075,66.52086,51.655003,11.266615,29.227425,12.564341,18.84695,31.533888,19.966618,15.026905,20.241947,14.932465,26.766922,13.904257,24.299503,12.088879,18.122322,0.21686459,0.23569891,0.020193452,-0.12781592,-0.036174413,-0.07652074,0.018872175,-0.0137486,-0.046145644,0.01504707,-0.009746592,-0.010062493,0.0073895818,0.015227101,0.00069761166,0.014087681,-0.02111109,0.009674182,-0.02508597,-0.00014722209,14.669296,10.804848,4.979446,3.811355,3.9923596,3.5629964,2.1926062,2.3064117,1.6585447,1.6480377,1.9198833,1.4999574,1.1418518,1.370375,1.4308553,1.2297634,1.2676414,1.2804241,1.5391116,1.0067316,-38.012978,-33.262413,-15.4165945,-12.513139,-12.84443,-11.422953,-4.631758,-5.1801915,-6.2057843,-5.3595004,-6.64723,-4.27987,-3.2940338,-4.736499,-3.630706,-3.1402955,-3.3493402,-5.3582997,-4.976809,-2.9586873,43.157726,28.66792,13.000808,11.262375,11.523927,8.9214945,6.881552,5.773548,4.43216,4.0638328,5.2350407,4.056846,3.0684648,4.0484276,4.788475,4.178239,3.7754588,4.0100617,4.24166,2.8213298,92.97374048069548,10.433523660699088,65.40639132514966,128.565497341737,1937.8440014679773,1253.6078087946257,3649.6031440327724,2294.0861742036277,mz
-299.17645,134.85365,21.796696,25.47637,-5.742585,-4.1882257,-18.607985,-5.2101297,-8.090122,-12.155867,-1.1123333,-6.287089,-0.48896447,2.5393355,-4.528044,2.8662384,-2.2857683,-4.0196795,-4.465353,1.4678915,78.080635,59.488636,27.387983,22.365618,21.555605,18.701801,12.6027,14.289295,10.947351,10.71985,10.370063,10.268814,8.482052,8.411435,7.9747725,6.510301,8.2275715,5.5794535,6.98091,4.942751,-507.50067,-66.99353,-42.465424,-47.240868,-75.413574,-67.56818,-49.150146,-52.753517,-42.252914,-41.61275,-29.573868,-35.915085,-22.916828,-19.403564,-30.548044,-18.408789,-27.41116,-23.991062,-30.556421,-13.366369,-154.36908,219.8218,91.33948,98.35067,57.683807,48.963615,12.185841,37.334473,22.453983,16.9051,28.529312,18.375105,23.27887,25.64237,15.233724,23.936249,18.137943,9.998426,13.3543,16.529612,0.20460273,0.22119308,0.10836087,-0.08683538,-0.22270921,-0.094546854,-0.015560496,0.060903024,-0.011733262,-0.055337735,-0.01456461,-0.012169224,-0.029632133,0.016282715,0.034934733,0.030426241,0.0051471284,-0.033129845,0.0062393257,-0.00054460776,14.316799,11.668989,5.3336296,4.5530896,4.6137753,3.1969368,2.1988266,2.763396,2.2610774,1.8901718,2.0519495,1.9692988,1.6441144,1.6314327,1.6390325,1.179121,1.5335182,0.938582,1.3050389,0.94971776,-34.05492,-34.471596,-14.200162,-10.232285,-13.317643,-9.901651,-6.9180336,-6.883129,-7.582589,-4.723526,-5.293276,-5.5538087,-4.74479,-4.314605,-5.6281514,-3.1375544,-3.9188814,-3.063233,-4.040969,-2.7200756,41.86872,29.382189,15.39231,13.978745,10.806465,10.327479,4.73209,9.008258,7.1683607,5.175526,6.2074666,4.8471327,4.87924,3.8914003,4.756496,3.7312126,4.2665906,2.7735379,4.5677586,2.4615138,98.89276431078332,16.550991172807393,65.40639132514966,142.65235101161107,1542.8739290753804,1186.9414178686393,2716.655885205191,2219.6860547774095,mz
-306.66833,130.4912,4.7024865,20.04784,5.6853333,-2.9084542,-18.112597,-9.528205,-14.705375,-1.9968654,1.0755631,-0.18441242,-0.4766205,-0.0779215,-8.558381,4.5226116,-5.0053687,-2.5599258,-6.972426,-1.7350446,59.338963,55.786728,22.342001,23.718727,18.673471,20.635752,12.211982,14.022523,11.561002,9.268854,9.402945,9.35303,9.81355,8.718992,9.442599,7.8879523,8.431445,7.2922525,7.6638246,5.9623313,-483.84894,-63.584454,-52.9257,-38.921097,-41.023315,-50.79711,-47.710754,-42.942444,-51.58435,-26.41056,-28.920416,-30.56171,-22.320538,-24.75593,-34.10398,-13.580778,-31.638977,-26.292992,-40.574905,-22.42394,-178.19432,204.55338,65.23454,100.4426,55.614716,51.33794,9.135117,28.849173,19.53786,25.587627,25.20935,22.413576,26.435686,27.6404,13.458733,26.824429,15.664679,22.94128,11.276356,13.824934,0.06279066,0.11423323,0.028347299,-0.014307411,0.036489163,0.027647816,-0.07018793,-0.06442706,-0.036760084,-0.013962008,0.010142645,-0.015471651,-0.06284828,0.020647705,0.044358164,7.546197e-05,-0.010886945,-0.040655617,-0.029303705,0.0064713494,11.444895,11.605475,4.7657647,4.24516,2.857664,3.9415326,2.0534549,2.2561114,1.8412791,1.7852356,1.5625122,1.5662282,1.6032467,1.524907,1.5268794,1.3997495,1.5364137,1.2879518,1.5096918,1.0620229,-29.395952,-35.950905,-12.663964,-13.083403,-8.050669,-12.541042,-6.4098306,-6.9912257,-6.7559876,-4.299744,-4.1676636,-4.084454,-4.975195,-3.9668975,-4.8161383,-3.8340964,-4.683265,-4.4961414,-4.9177914,-2.6706662,34.769566,33.271553,11.025881,11.845173,7.7412233,12.516782,5.845112,5.7482686,5.32001,4.7863684,3.5670252,4.2386107,4.271029,4.0130463,4.339461,3.6998851,3.49214,3.3110893,5.64094,2.8880043,96.12323980233674,14.835524168199422,73.84148765291448,156.46466200170096,1661.3267714916874,1169.011203156076,2962.7139487565255,2052.0123829261547,mz
-273.46677,121.53674,16.514683,29.684843,2.7591271,-1.8418463,-19.823547,-8.435461,-12.939381,-15.235944,-6.0889587,-4.622023,-3.1761303,1.1844157,-6.222145,1.9377834,-3.1727822,-2.0723305,-4.458246,1.384651,80.28268,65.68809,26.782825,23.286453,20.096207,17.444572,13.51194,12.4390335,12.060724,11.425448,9.983073,9.223592,7.80005,7.9249115,7.3891716,6.615894,7.349928,6.1938257,7.408944,5.9452715,-472.0967,-65.768234,-71.71068,-32.27311,-65.192375,-48.540024,-63.347855,-45.7193,-38.464527,-45.14857,-39.081795,-33.176655,-21.015,-21.923681,-29.087416,-15.936438,-26.119398,-18.741919,-28.528698,-16.660427,-85.1872,219.97324,77.85768,102.50636,59.626854,44.968018,16.195305,29.270306,19.524597,12.410077,23.310478,16.637383,19.762215,23.896137,18.528263,20.897034,13.024279,21.70103,18.906971,16.290104,0.075938284,0.016453223,-0.008308012,-0.06814765,0.09973795,0.055577178,-0.015731422,-0.058290977,-0.027450645,-0.04013471,0.013736799,0.061387762,0.0075680674,0.008353298,-0.006147834,0.022635473,0.04187586,0.0054242383,-0.004929852,0.021164024,15.672396,12.568409,5.420124,4.059164,3.842807,3.2277894,2.7897425,2.5927417,2.290073,2.2358627,1.8560525,1.8302963,1.4390715,1.4937177,1.3578633,1.2087101,1.4695654,1.0235715,1.4512465,1.106753,-36.984173,-34.718803,-12.526602,-11.366394,-11.161203,-8.893115,-7.066517,-7.55377,-6.259513,-5.711522,-4.973125,-4.236228,-4.323402,-4.167829,-4.1374273,-4.074039,-3.58756,-2.500422,-3.7587006,-3.166509,37.347908,37.449917,16.001423,11.687799,10.195663,8.237017,6.5447183,7.3379188,6.099422,5.98751,5.8389196,4.899909,4.9786777,5.210449,3.8199642,2.9577694,4.018527,2.5433521,4.2875867,2.9013658,111.99298373809697,19.40604083043533,75.13221412149176,159.19961611844158,1782.0289776249056,1401.71698218143,3224.2349505147913,2576.273211771902,mz
-331.88022,127.986496,11.081936,27.126047,6.4604764,4.565837,-17.500944,-6.579217,-13.22562,-6.720463,-1.8592436,-0.8119803,-7.5213327,0.72044915,-4.3593817,6.2114596,-4.787028,-1.1134729,-6.7186346,-0.3408358,66.25967,56.50867,21.35833,20.442017,22.107553,16.913458,12.323798,14.769308,9.907994,10.68605,9.958539,10.362728,7.9215655,8.102811,7.312089,7.297235,6.702938,7.009578,7.5034018,5.804976,-523.82855,-56.177673,-50.8062,-26.67251,-44.198784,-34.67746,-52.671852,-48.120995,-39.408524,-38.12932,-26.07928,-25.624203,-25.268349,-23.539322,-24.641842,-13.265216,-26.84446,-16.29459,-35.16165,-17.028711,-190.966,198.68507,83.78209,77.23927,58.49272,57.98712,14.821351,27.644293,16.362228,21.248173,25.749006,28.754616,13.640709,20.84885,23.106339,32.549477,12.739306,18.157478,8.19272,19.424545,-0.1273004,-0.054849107,0.039839033,0.049276356,-0.029254958,0.0060242834,0.03942397,0.04017787,0.04751688,-0.023898963,0.016072085,0.045910783,0.044379637,-0.015457473,0.0002548855,0.026982505,0.04167269,-0.0053480794,-0.005395593,-0.018701421,14.27805,12.300758,4.413226,3.9529638,4.242126,3.402903,2.1532276,2.8267407,2.057307,2.1869657,1.9235287,2.0260944,1.5637319,1.603643,1.1995953,1.4268354,1.152361,1.2664089,1.4972793,1.0501484,-38.785343,-34.482067,-12.492671,-9.689433,-10.988643,-8.923048,-8.265625,-7.45824,-5.3850303,-6.7742257,-5.0246334,-4.523486,-4.3935475,-5.378793,-3.4385087,-3.709061,-3.6496837,-3.766466,-4.6684537,-2.4218378,43.9869,31.984753,13.731328,11.201285,11.715169,11.706109,6.28646,8.537978,5.782461,5.2389026,4.8580866,6.39468,4.0736485,3.9355195,2.5143042,4.107767,3.3380537,2.771432,5.1674795,3.0733178,92.77286135623913,13.631568894353576,65.40639132514966,150.26442824298348,1682.4284853845518,1227.7413250094285,3054.94200668866,2180.7338203611525,mz
-313.66565,124.737625,4.4574847,21.4778,6.6665754,6.935368,-23.926954,-3.706519,-9.607302,-3.9917932,-4.421412,-3.1441126,-1.3553958,2.5798502,-5.6480794,4.650584,-4.817088,-1.4013672,-6.295048,-0.9833909,62.605988,59.15708,27.47623,22.241745,21.785095,17.76414,12.847291,12.705685,10.515317,9.830364,10.897603,9.930928,8.940745,7.362641,7.527262,7.324419,6.9667964,6.1256375,6.44553,5.798401,-498.12646,-65.42885,-87.110535,-28.734264,-40.846107,-36.397102,-57.185402,-35.644035,-39.66908,-29.096796,-34.426502,-31.310034,-23.06289,-24.786377,-29.89832,-16.271282,-27.44371,-22.715664,-25.059116,-16.27524,-174.20642,204.63354,71.39308,90.27063,64.768745,53.720177,6.2823095,35.190464,17.16159,21.706257,29.018991,17.46394,20.453018,27.821926,13.903731,24.129482,13.610085,17.067924,12.425598,14.95516,-0.12103333,0.4176218,0.20893525,0.08314835,0.013860609,-0.085461035,-0.031095749,-0.015461915,-0.005556056,-0.084700234,-0.09642131,-0.06916036,-0.03282245,-0.014550654,-0.0036017457,-0.0031463883,0.03858002,0.011047766,-0.035510466,-0.0038218908,12.947597,13.586036,5.521497,4.4653535,4.3439894,3.9762795,2.4352982,2.5067031,2.0060792,1.9177022,1.9674667,1.8545706,1.686174,1.4207011,1.4948964,1.3780727,1.4128193,1.1215701,1.2507658,1.0341676,-36.695957,-35.686203,-15.166288,-11.433088,-12.246125,-13.182067,-5.646877,-6.1274548,-5.6688294,-5.477055,-4.8846903,-4.7184963,-4.104037,-4.255057,-5.2744126,-4.1656156,-3.9788728,-3.2394285,-3.1250937,-3.9166653,48.62835,34.01593,17.226665,12.995349,11.127749,12.840112,6.802885,7.3194513,4.8394985,4.6401896,4.8908367,4.915236,4.6010847,4.9674983,3.1817894,3.6553974,3.717699,3.3158035,3.9276183,2.724146,95.37090619022604,13.610570884774923,68.49972922973525,155.56349186104043,1828.4789251925747,1301.3974085238392,3231.5292606220996,2130.7265035380096,mz
